ensembl_id,omim_id
ENSG00000253986.1,
ENSG00000109944.11,617594
ENSG00000271459.1,
ENSG00000271547.1,
ENSG00000253634.3,
ENSG00000128849.11,607856
ENSG00000197308.9,
ENSG00000167414.4,
ENSG00000066651.20,
ENSG00000258757.1,
ENSG00000132604.11,602027
ENSG00000137261.15,609269
ENSG00000267761.3,
ENSG00000255375.3,
ENSG00000237714.1,
ENSG00000101695.9,610432
ENSG00000259654.1,
ENSG00000159712.10,
ENSG00000268184.1,
ENSG00000224715.1,
ENSG00000260536.1,
ENSG00000262801.6,
ENSG00000100399.16,616236
ENSG00000178252.18,606031
ENSG00000169288.18,611821
ENSG00000254852.8,
ENSG00000256108.1,
ENSG00000276863.1,
ENSG00000225497.5,
ENSG00000148843.15,612333
ENSG00000253354.2,
ENSG00000276240.3,
ENSG00000267192.1,
ENSG00000172733.12,618041
ENSG00000251129.2,
ENSG00000268756.1,
ENSG00000284024.4,
ENSG00000185745.10,147690
ENSG00000006555.11,
ENSG00000102230.14,300948
ENSG00000275700.6,608463
ENSG00000087589.17,618888
ENSG00000168476.12,609349
ENSG00000167880.8,601590
ENSG00000257000.1,
ENSG00000109390.13,603844
ENSG00000205861.13,617122
ENSG00000226566.2,
ENSG00000286066.1,
ENSG00000226543.3,
ENSG00000248998.2,
ENSG00000172179.12,176760
ENSG00000226051.8,
ENSG00000284407.1,
ENSG00000180304.14,604152
ENSG00000259315.1,
ENSG00000012822.16,
ENSG00000071991.9,603016
ENSG00000141026.6,609878
ENSG00000257501.6,
ENSG00000273249.1,
ENSG00000164935.6,605933
ENSG00000251333.3,
ENSG00000110693.19,607257
ENSG00000188177.14,
ENSG00000271792.1,
ENSG00000268287.1,
ENSG00000043355.12,603073
ENSG00000197153.5,602817
ENSG00000231977.1,
ENSG00000253500.6,
ENSG00000230749.5,
ENSG00000166183.16,618472
ENSG00000271551.2,
ENSG00000240373.1,
ENSG00000113318.11,600887
ENSG00000140807.7,607851
ENSG00000258336.2,
ENSG00000267318.1,
ENSG00000004809.14,608276
ENSG00000259670.1,
ENSG00000013288.9,618899
ENSG00000242290.2,
ENSG00000205189.12,618576
ENSG00000235546.2,
ENSG00000261600.1,
ENSG00000161040.16,609080
ENSG00000128203.7,
ENSG00000256407.2,
ENSG00000286807.1,
ENSG00000249412.1,
ENSG00000234264.1,
ENSG00000164976.9,618255
ENSG00000237686.7,
ENSG00000273474.1,
ENSG00000105618.14,606419
ENSG00000065559.15,601335
ENSG00000211797.2,
ENSG00000275327.1,
ENSG00000145725.20,611648
ENSG00000135205.15,619829
ENSG00000235077.1,
ENSG00000164024.12,610151
ENSG00000066855.16,619414
ENSG00000279926.1,
ENSG00000139132.16,611104
ENSG00000038274.17,605527
ENSG00000196275.15,608899
ENSG00000230084.6,
ENSG00000272540.1,
ENSG00000188803.15,617327
ENSG00000258599.2,
ENSG00000271795.1,
ENSG00000159625.15,618769
ENSG00000241627.3,
ENSG00000249332.2,
ENSG00000173598.14,609229
ENSG00000188886.4,608860
ENSG00000229142.1,
ENSG00000254588.1,
ENSG00000226770.1,
ENSG00000240875.6,
ENSG00000105556.12,620092
ENSG00000214263.2,
ENSG00000229757.2,
ENSG00000260518.2,
ENSG00000136297.15,614581
ENSG00000170954.12,619506
ENSG00000286998.1,
ENSG00000156096.14,600067
ENSG00000288692.1,
ENSG00000205794.4,
ENSG00000226669.2,
ENSG00000203395.2,
ENSG00000145975.15,
ENSG00000133878.9,618368
ENSG00000259216.2,
ENSG00000285283.1,
ENSG00000214102.7,614084
ENSG00000204291.11,120325
ENSG00000178248.11,
ENSG00000274238.1,
ENSG00000285955.1,
ENSG00000287339.1,
ENSG00000117616.18,620030
ENSG00000288547.3,
ENSG00000240344.9,615811
ENSG00000236917.1,
ENSG00000135074.16,603640
ENSG00000146731.11,104613
ENSG00000259964.7,
ENSG00000224700.2,
ENSG00000240487.1,
ENSG00000166257.10,608214
ENSG00000143442.22,614787
ENSG00000114030.13,600686
ENSG00000167494.9,
ENSG00000109113.20,610917
ENSG00000110074.11,613622
ENSG00000196427.14,613994
ENSG00000099284.15,616141
ENSG00000244585.1,
ENSG00000230712.3,
ENSG00000134817.11,600052
ENSG00000198520.12,
ENSG00000203859.10,613890
ENSG00000253207.3,
ENSG00000248334.6,
ENSG00000198681.7,300016
ENSG00000244617.3,
ENSG00000125743.11,601061
ENSG00000163012.4,
ENSG00000185040.13,
ENSG00000257084.1,
ENSG00000273059.1,
ENSG00000259474.1,
ENSG00000258232.2,
ENSG00000158457.6,610120
ENSG00000270641.1,300181
ENSG00000225294.1,
ENSG00000099860.9,604948
ENSG00000103363.15,600787
ENSG00000238269.9,
ENSG00000182154.8,611846
ENSG00000261371.6,173445
ENSG00000172974.11,
ENSG00000214460.3,
ENSG00000087365.16,605591
ENSG00000261637.3,
ENSG00000126752.8,312820
ENSG00000211800.3,
ENSG00000266397.1,
ENSG00000287663.1,
ENSG00000003393.16,606352
ENSG00000280431.1,
ENSG00000168411.14,614151
ENSG00000204928.3,615762
ENSG00000222001.2,
ENSG00000261472.1,
ENSG00000233945.2,
ENSG00000279196.1,
ENSG00000169299.14,172000
ENSG00000288722.1,305423
ENSG00000104853.16,604783
ENSG00000174327.7,
ENSG00000286922.1,
ENSG00000254999.4,611183
ENSG00000220875.1,
ENSG00000249036.1,
ENSG00000222678.1,
ENSG00000272254.1,
ENSG00000228952.1,
ENSG00000205307.12,619230
ENSG00000283703.2,
ENSG00000065154.12,613349
ENSG00000154719.14,611845
ENSG00000267475.1,
ENSG00000279622.2,
ENSG00000266853.1,
ENSG00000260910.2,
ENSG00000134460.18,147730
ENSG00000172746.6,
ENSG00000249272.1,
ENSG00000154556.18,616349
ENSG00000260159.1,
ENSG00000267640.6,
ENSG00000171368.12,608773
ENSG00000230006.7,
ENSG00000226547.2,
ENSG00000146039.11,604216
ENSG00000179051.14,609587
ENSG00000254109.6,
ENSG00000254917.1,
ENSG00000128228.5,607551
ENSG00000145721.12,610466
ENSG00000235399.1,
ENSG00000265763.4,
ENSG00000261683.2,
ENSG00000266980.1,
ENSG00000136754.18,603050
ENSG00000259256.2,
ENSG00000235785.1,
ENSG00000287856.1,
ENSG00000114631.11,616627
ENSG00000205108.6,
ENSG00000255549.2,
ENSG00000279161.1,
ENSG00000166855.9,615611
ENSG00000272172.1,
ENSG00000232767.2,
ENSG00000274833.1,
ENSG00000242111.1,
ENSG00000273595.1,
ENSG00000240914.1,
ENSG00000259821.1,
ENSG00000158828.8,608309
ENSG00000146857.4,609987
ENSG00000211768.1,
ENSG00000235058.1,
ENSG00000006530.18,610345
ENSG00000211795.3,
ENSG00000163106.11,602598
ENSG00000236618.2,
ENSG00000092850.12,608953
ENSG00000198417.7,156352
ENSG00000250632.1,
ENSG00000282718.1,
ENSG00000286749.1,
ENSG00000266651.1,
ENSG00000269713.7,613999
ENSG00000269373.1,
ENSG00000260145.1,
ENSG00000102218.6,300757
ENSG00000224286.6,
ENSG00000259305.6,
ENSG00000270240.2,
ENSG00000241489.8,
ENSG00000227946.1,
ENSG00000285781.1,
ENSG00000288566.1,
ENSG00000285605.1,
ENSG00000279717.1,
ENSG00000211716.2,
ENSG00000117318.9,600277
ENSG00000092871.17,609735
ENSG00000230785.2,
ENSG00000255471.1,
ENSG00000233978.1,
ENSG00000231772.5,
ENSG00000267580.1,
ENSG00000131435.13,603422
ENSG00000214279.13,
ENSG00000100614.18,606108
ENSG00000198924.8,609682
ENSG00000255361.1,
ENSG00000279214.1,
ENSG00000199405.1,
ENSG00000228717.1,
ENSG00000215003.4,
ENSG00000197826.12,
ENSG00000233609.3,
ENSG00000149656.8,
ENSG00000050130.18,611176
ENSG00000284808.1,
ENSG00000152527.14,612723
ENSG00000176584.18,
ENSG00000100038.20,603582
ENSG00000266338.6,610414
ENSG00000229980.5,
ENSG00000214654.8,620239
ENSG00000228355.1,
ENSG00000146834.14,611478
ENSG00000160584.17,614776
ENSG00000163739.5,155730
ENSG00000197013.10,
ENSG00000063180.9,604644
ENSG00000231317.1,
ENSG00000248673.2,
ENSG00000259841.6,
ENSG00000234608.8,
ENSG00000120159.13,
ENSG00000241962.9,
ENSG00000100234.12,188826
ENSG00000198133.9,619022
ENSG00000159450.12,190370
ENSG00000166823.5,608689
ENSG00000227854.1,
ENSG00000287180.1,
ENSG00000227638.2,
ENSG00000230035.2,
ENSG00000106034.18,620637
ENSG00000114854.8,191040
ENSG00000172148.3,
ENSG00000223430.1,
ENSG00000267523.1,
ENSG00000129194.8,601297
ENSG00000215887.5,
ENSG00000129473.11,601931
ENSG00000231824.4,616427
ENSG00000280232.1,
ENSG00000108448.22,
ENSG00000265794.5,
ENSG00000163453.11,602867
ENSG00000131914.11,611043
ENSG00000227711.3,
ENSG00000233532.6,
ENSG00000018408.15,607392
ENSG00000124103.10,
ENSG00000137270.11,603715
ENSG00000148482.12,608734
ENSG00000254092.2,
ENSG00000237232.9,
ENSG00000287158.1,
ENSG00000197776.8,611281
ENSG00000124159.16,603897
ENSG00000248769.1,
ENSG00000115808.12,614765
ENSG00000237621.4,
ENSG00000140391.15,613134
ENSG00000278588.2,602807
ENSG00000268362.6,
ENSG00000087266.17,602104
ENSG00000159588.15,
ENSG00000233292.1,
ENSG00000264515.6,
ENSG00000282742.1,
ENSG00000198840.2,516002
ENSG00000225264.3,
ENSG00000157884.11,610646
ENSG00000226650.6,609184
ENSG00000186146.1,
ENSG00000165494.11,608876
ENSG00000235621.9,
ENSG00000105677.12,613585
ENSG00000124664.11,608144
ENSG00000239207.2,
ENSG00000254746.6,
ENSG00000265206.5,
ENSG00000147432.7,118508
ENSG00000233585.2,
ENSG00000233668.1,
ENSG00000170482.17,603790
ENSG00000256769.1,
ENSG00000259605.3,
ENSG00000267581.1,
ENSG00000284643.1,
ENSG00000260022.1,
ENSG00000157303.11,616429
ENSG00000278895.1,
ENSG00000178172.7,615868
ENSG00000117480.16,602935
ENSG00000182446.14,606590
ENSG00000224865.8,
ENSG00000257681.1,
ENSG00000256552.2,
ENSG00000186152.6,
ENSG00000214439.4,
ENSG00000213801.4,
ENSG00000187522.16,610369
ENSG00000258483.4,
ENSG00000168255.20,
ENSG00000257337.7,
ENSG00000178075.20,620180
ENSG00000243795.1,
ENSG00000155008.15,300955
ENSG00000187821.8,617546
ENSG00000214653.4,
ENSG00000132801.7,620336
ENSG00000177275.4,
ENSG00000232871.8,
ENSG00000249717.1,
ENSG00000227284.2,
ENSG00000237961.4,
ENSG00000143858.12,600104
ENSG00000180998.12,
ENSG00000213160.10,
ENSG00000102313.9,
ENSG00000272525.1,
ENSG00000283563.1,
ENSG00000248781.1,
ENSG00000185483.12,602336
ENSG00000236753.7,
ENSG00000172986.13,613322
ENSG00000271412.1,
ENSG00000160883.11,142570
ENSG00000184497.13,
ENSG00000261457.3,
ENSG00000146826.17,618350
ENSG00000250846.6,
ENSG00000258561.2,
ENSG00000196636.8,615773
ENSG00000222460.1,
ENSG00000197653.16,605884
ENSG00000237614.3,
ENSG00000241207.1,
ENSG00000217330.1,
ENSG00000121446.20,611012
ENSG00000255159.1,
ENSG00000280776.2,
ENSG00000284987.1,
ENSG00000156261.13,617786
ENSG00000233098.9,
ENSG00000267612.1,
ENSG00000112319.20,603550
ENSG00000000460.17,
ENSG00000141552.18,614534
ENSG00000101440.10,600201
ENSG00000258824.2,
ENSG00000273481.1,
ENSG00000178586.6,
ENSG00000143512.13,620214
ENSG00000114270.18,120120
ENSG00000102225.16,311550
ENSG00000225137.1,
ENSG00000177465.5,614314
ENSG00000236785.1,
ENSG00000087088.20,600040
ENSG00000273320.1,
ENSG00000260477.8,
ENSG00000287400.1,
ENSG00000234173.1,
ENSG00000196152.10,194552
ENSG00000238140.1,
ENSG00000261122.6,
ENSG00000221817.10,
ENSG00000257817.2,
ENSG00000237138.1,
ENSG00000261863.1,
ENSG00000229117.9,613315
ENSG00000128596.17,611902
ENSG00000210156.1,590060
ENSG00000256657.1,
ENSG00000229236.3,
ENSG00000109163.7,138850
ENSG00000138095.20,607544
ENSG00000141161.12,611220
ENSG00000244558.6,
ENSG00000171847.11,613041
ENSG00000154122.14,605145
ENSG00000231768.2,
ENSG00000103657.14,605109
ENSG00000177150.13,617975
ENSG00000229022.1,
ENSG00000125657.5,606182
ENSG00000147160.9,300925
ENSG00000257226.2,
ENSG00000288095.1,
ENSG00000141655.17,603499
ENSG00000271064.1,
ENSG00000261313.2,
ENSG00000233461.6,
ENSG00000228816.1,
ENSG00000154529.15,
ENSG00000240219.1,
ENSG00000133226.17,605975
ENSG00000175110.13,605810
ENSG00000272170.1,
ENSG00000273492.6,
ENSG00000261614.1,
ENSG00000256306.1,
ENSG00000258673.1,
ENSG00000229005.2,
ENSG00000227888.4,
ENSG00000255670.1,
ENSG00000259156.7,
ENSG00000249383.2,
ENSG00000211950.2,
ENSG00000086189.11,612499
ENSG00000141506.15,611317
ENSG00000226647.2,
ENSG00000124279.12,617530
ENSG00000215007.3,
ENSG00000267151.5,
ENSG00000272100.1,
ENSG00000232041.1,
ENSG00000211855.1,
ENSG00000273355.1,
ENSG00000100416.15,610230
ENSG00000155093.19,601698
ENSG00000165457.14,136425
ENSG00000271931.1,
ENSG00000147677.11,603912
ENSG00000167566.17,615104
ENSG00000161405.17,606221
ENSG00000167772.12,605910
ENSG00000234506.5,
ENSG00000286234.1,
ENSG00000185104.20,604460
ENSG00000263588.1,
ENSG00000177302.15,601243
ENSG00000108239.9,620003
ENSG00000065518.8,603840
ENSG00000066044.15,603466
ENSG00000260702.3,
ENSG00000105755.8,608451
ENSG00000283378.1,
ENSG00000231171.4,
ENSG00000267013.6,
ENSG00000172073.4,619676
ENSG00000231557.1,
ENSG00000256152.2,
ENSG00000233367.1,
ENSG00000259631.1,
ENSG00000144749.14,608868
ENSG00000211690.1,
ENSG00000222041.11,
ENSG00000248559.1,
ENSG00000286124.1,
ENSG00000172379.21,606036
ENSG00000271824.2,
ENSG00000143793.13,
ENSG00000227536.1,
ENSG00000270604.5,
ENSG00000235627.1,
ENSG00000236044.1,
ENSG00000253555.1,
ENSG00000210049.1,590070
ENSG00000105371.10,614088
ENSG00000254706.3,
ENSG00000286607.1,
ENSG00000156136.10,125450
ENSG00000181634.8,604052
ENSG00000234655.3,
ENSG00000285883.1,
ENSG00000227544.10,
ENSG00000286272.1,
ENSG00000204673.11,610221
ENSG00000055130.17,603134
ENSG00000103496.15,186591
ENSG00000231249.1,
ENSG00000005381.8,606989
ENSG00000250641.1,
ENSG00000278041.1,
ENSG00000185532.20,176894
ENSG00000265683.1,
ENSG00000162692.12,192225
ENSG00000243981.4,
ENSG00000153822.15,605722
ENSG00000185942.13,612872
ENSG00000132313.15,611841
ENSG00000052795.13,612768
ENSG00000231056.1,
ENSG00000113068.10,604897
ENSG00000231748.1,
ENSG00000241163.8,
ENSG00000261121.2,
ENSG00000264860.1,
ENSG00000264548.1,
ENSG00000143702.16,613023
ENSG00000283516.1,
ENSG00000229609.1,
ENSG00000157181.16,609335
ENSG00000215304.3,
ENSG00000105290.13,104775
ENSG00000263609.2,
ENSG00000234263.2,
ENSG00000075429.9,606405
ENSG00000080603.17,611421
ENSG00000235806.1,
ENSG00000183960.9,608260
ENSG00000287332.1,
ENSG00000182224.12,
ENSG00000033122.21,614453
ENSG00000249293.1,
ENSG00000265490.1,
ENSG00000222005.9,
ENSG00000249494.6,
ENSG00000250393.1,
ENSG00000254675.1,
ENSG00000286485.1,
ENSG00000243007.1,
ENSG00000276500.1,
ENSG00000181355.21,
ENSG00000231861.3,
ENSG00000287445.1,
ENSG00000224962.4,
ENSG00000101911.13,311860
ENSG00000287124.1,
ENSG00000244527.1,
ENSG00000144893.12,611318
ENSG00000257557.2,
ENSG00000127666.10,607601
ENSG00000189283.10,601153
ENSG00000217566.2,
ENSG00000231494.1,
ENSG00000272681.2,
ENSG00000152464.15,606116
ENSG00000171222.11,610416
ENSG00000253692.3,
ENSG00000236432.8,
ENSG00000265943.1,
ENSG00000184005.11,610133
ENSG00000163923.10,607547
ENSG00000205452.5,
ENSG00000117481.11,615394
ENSG00000181513.15,619968
ENSG00000197670.6,
ENSG00000146666.5,
ENSG00000230014.1,
ENSG00000286621.1,
ENSG00000167617.3,609171
ENSG00000267317.2,
ENSG00000257691.2,
ENSG00000283743.2,
ENSG00000154007.7,619936
ENSG00000260537.2,
ENSG00000152944.9,603800
ENSG00000174373.17,608884
ENSG00000216775.3,
ENSG00000177570.15,618073
ENSG00000169891.18,300317
ENSG00000196455.8,602610
ENSG00000235043.3,
ENSG00000287994.1,
ENSG00000268580.1,
ENSG00000122176.12,600245
ENSG00000224079.1,
ENSG00000138802.11,607184
ENSG00000262837.1,
ENSG00000168556.7,604215
ENSG00000164318.18,617683
ENSG00000213726.5,
ENSG00000122783.17,616980
ENSG00000287806.1,
ENSG00000231822.1,
ENSG00000240355.1,
ENSG00000184022.4,
ENSG00000274523.5,620739
ENSG00000105928.16,608798
ENSG00000270432.1,
ENSG00000241002.1,
ENSG00000185664.15,155550
ENSG00000080845.19,616191
ENSG00000090932.11,602768
ENSG00000099715.14,400022
ENSG00000255093.2,
ENSG00000256021.1,
ENSG00000221970.4,
ENSG00000250705.1,
ENSG00000273142.1,
ENSG00000286466.1,
ENSG00000106868.17,
ENSG00000182315.9,
ENSG00000109787.13,609392
ENSG00000172938.3,607231
ENSG00000148602.6,616103
ENSG00000228903.7,
ENSG00000223459.6,
ENSG00000235366.2,
ENSG00000175315.3,601891
ENSG00000249782.2,
ENSG00000079277.22,606724
ENSG00000128567.17,602632
ENSG00000253888.2,
ENSG00000243697.1,
ENSG00000143314.12,611836
ENSG00000182255.7,176266
ENSG00000249955.2,
ENSG00000196187.12,618685
ENSG00000176108.9,610901
ENSG00000234791.1,
ENSG00000253796.2,
ENSG00000285713.1,
ENSG00000250673.2,
ENSG00000123870.10,
ENSG00000248305.1,
ENSG00000275315.1,
ENSG00000248943.1,
ENSG00000274282.1,
ENSG00000279529.1,
ENSG00000172425.12,620701
ENSG00000282886.1,
ENSG00000076344.16,603895
ENSG00000080293.10,182098
ENSG00000253281.7,
ENSG00000253274.1,
ENSG00000268746.1,
ENSG00000277737.3,
ENSG00000273840.1,
ENSG00000224447.1,
ENSG00000198075.10,608357
ENSG00000286566.1,
ENSG00000168453.16,602302
ENSG00000197980.13,613536
ENSG00000253103.2,
ENSG00000105404.11,604925
ENSG00000198874.13,611243
ENSG00000174842.17,601749
ENSG00000259792.1,
ENSG00000011426.11,616027
ENSG00000284703.1,
ENSG00000257634.1,
ENSG00000286427.1,
ENSG00000074657.14,619066
ENSG00000271557.1,
ENSG00000124678.20,186982
ENSG00000197903.8,615045
ENSG00000172878.14,610267
ENSG00000112763.17,613590
ENSG00000211861.1,
ENSG00000115956.10,173570
ENSG00000143845.15,609859
ENSG00000279199.1,
ENSG00000170190.16,603879
ENSG00000114416.18,600819
ENSG00000166897.16,620223
ENSG00000284605.1,
ENSG00000268803.1,
ENSG00000158428.4,619387
ENSG00000236373.2,
ENSG00000233633.2,
ENSG00000231990.2,
ENSG00000272967.1,
ENSG00000218048.2,
ENSG00000184357.5,142711
ENSG00000232623.1,
ENSG00000169991.11,
ENSG00000259660.2,
ENSG00000274049.4,
ENSG00000140563.15,616297
ENSG00000233936.1,
ENSG00000252393.1,
ENSG00000248714.7,
ENSG00000236040.1,
ENSG00000185069.2,616671
ENSG00000249215.1,
ENSG00000231213.7,
ENSG00000257407.1,
ENSG00000232043.1,
ENSG00000127527.14,616826
ENSG00000090889.12,300521
ENSG00000271918.1,
ENSG00000277214.1,
ENSG00000176871.9,
ENSG00000287068.1,
ENSG00000249624.10,
ENSG00000286358.1,
ENSG00000224204.1,
ENSG00000233751.1,
ENSG00000138650.9,608286
ENSG00000249825.6,
ENSG00000143207.21,608067
ENSG00000189190.10,
ENSG00000234718.7,
ENSG00000276588.1,
ENSG00000233927.5,603685
ENSG00000266983.1,
ENSG00000163806.16,614029
ENSG00000201070.1,
ENSG00000086589.12,612430
ENSG00000105202.9,134795
ENSG00000236922.10,
ENSG00000127954.13,611098
ENSG00000139793.19,607327
ENSG00000250067.12,618607
ENSG00000237428.1,
ENSG00000198848.13,114835
ENSG00000166669.13,613645
ENSG00000162927.14,612787
ENSG00000234436.1,
ENSG00000011143.19,609883
ENSG00000267419.2,
ENSG00000228075.5,
ENSG00000156467.10,191330
ENSG00000282933.2,
ENSG00000164296.7,
ENSG00000263772.1,
ENSG00000239840.1,
ENSG00000282870.1,
ENSG00000286003.1,
ENSG00000114857.18,161565
ENSG00000228039.3,
ENSG00000185272.14,617937
ENSG00000169621.10,611035
ENSG00000262039.1,
ENSG00000265918.2,
ENSG00000270104.1,
ENSG00000101210.13,602959
ENSG00000222800.1,
ENSG00000272636.4,604568
ENSG00000266289.1,
ENSG00000163069.13,600900
ENSG00000287617.1,
ENSG00000041880.15,607726
ENSG00000262920.5,
ENSG00000155755.19,614423
ENSG00000234853.2,
ENSG00000145391.14,606594
ENSG00000159840.16,602002
ENSG00000223482.8,
ENSG00000188373.5,617775
ENSG00000125450.11,170285
ENSG00000242562.1,
ENSG00000151704.16,600359
ENSG00000241168.1,
ENSG00000135945.10,606134
ENSG00000248333.9,176873
ENSG00000198155.5,
ENSG00000261971.8,
ENSG00000254453.1,
ENSG00000271236.1,
ENSG00000251127.2,
ENSG00000262772.2,
ENSG00000198198.17,615463
ENSG00000171459.4,
ENSG00000121281.13,600385
ENSG00000207205.1,
ENSG00000286580.1,
ENSG00000197093.11,608235
ENSG00000101246.20,604699
ENSG00000260063.1,
ENSG00000175287.19,620042
ENSG00000227068.1,
ENSG00000112293.15,602515
ENSG00000250878.3,
ENSG00000266100.1,
ENSG00000184227.8,614313
ENSG00000108405.4,600845
ENSG00000172493.23,159557
ENSG00000211649.3,
ENSG00000234026.1,
ENSG00000234406.1,
ENSG00000257496.1,
ENSG00000270711.1,
ENSG00000253413.1,
ENSG00000236887.1,
ENSG00000286133.2,
ENSG00000283562.1,
ENSG00000259381.2,
ENSG00000173064.14,620209
ENSG00000196313.12,615753
ENSG00000250945.1,
ENSG00000111319.13,600228
ENSG00000103489.12,608124
ENSG00000233729.1,
ENSG00000133812.17,607697
ENSG00000187824.9,
ENSG00000166869.3,
ENSG00000101000.6,600646
ENSG00000224505.2,
ENSG00000250597.5,
ENSG00000251526.1,
ENSG00000197586.13,603160
ENSG00000283118.1,
ENSG00000116819.9,614428
ENSG00000129911.9,606139
ENSG00000238005.4,
ENSG00000258927.2,
ENSG00000240005.6,
ENSG00000224101.1,
ENSG00000260123.2,
ENSG00000228799.6,
ENSG00000230404.1,
ENSG00000272157.1,
ENSG00000250919.1,
ENSG00000284623.1,
ENSG00000166143.10,613256
ENSG00000198414.5,
ENSG00000279334.1,
ENSG00000099949.21,600574
ENSG00000261385.1,
ENSG00000229309.2,
ENSG00000102683.8,608896
ENSG00000167131.17,614677
ENSG00000231069.1,
ENSG00000153132.13,601858
ENSG00000196507.11,
ENSG00000102805.16,608102
ENSG00000170537.13,617198
ENSG00000248771.5,
ENSG00000267952.1,
ENSG00000147027.4,300698
ENSG00000175727.14,608090
ENSG00000159363.19,610513
ENSG00000188171.16,
ENSG00000280187.1,
ENSG00000222007.6,
ENSG00000256704.3,
ENSG00000281880.2,
ENSG00000105205.7,153310
ENSG00000264985.4,
ENSG00000184838.15,615931
ENSG00000267270.6,
ENSG00000160868.15,124010
ENSG00000265366.6,
ENSG00000222335.1,
ENSG00000236234.1,
ENSG00000278898.1,
ENSG00000267131.1,
ENSG00000248554.1,
ENSG00000240423.3,
ENSG00000226557.1,
ENSG00000136045.12,620055
ENSG00000259846.1,
ENSG00000234338.1,
ENSG00000236069.2,
ENSG00000258887.3,
ENSG00000100650.16,600914
ENSG00000277161.2,610275
ENSG00000279091.1,
ENSG00000269388.1,
ENSG00000243364.8,601380
ENSG00000236325.1,
ENSG00000232176.1,
ENSG00000232993.1,
ENSG00000278819.1,
ENSG00000254266.6,
ENSG00000280302.1,
ENSG00000154040.21,612135
ENSG00000232596.3,
ENSG00000129055.13,614484
ENSG00000005812.11,605653
ENSG00000131773.14,610421
ENSG00000100983.12,601002
ENSG00000225721.5,
ENSG00000148331.12,615051
ENSG00000084093.19,600571
ENSG00000233616.2,
ENSG00000128268.12,604621
ENSG00000108381.11,608034
ENSG00000174282.12,612308
ENSG00000256898.1,
ENSG00000151690.15,613476
ENSG00000275445.1,
ENSG00000104228.13,617007
ENSG00000256732.1,
ENSG00000204524.7,
ENSG00000139517.9,609733
ENSG00000287401.1,
ENSG00000063241.8,612928
ENSG00000102921.8,619138
ENSG00000198795.11,610974
ENSG00000256424.2,
ENSG00000253605.1,
ENSG00000286401.1,
ENSG00000234761.1,
ENSG00000285982.1,
ENSG00000101216.11,607451
ENSG00000234115.2,
ENSG00000116704.8,610804
ENSG00000237972.1,
ENSG00000282358.1,
ENSG00000141127.15,603762
ENSG00000288102.1,
